id,name,task_description,area,budgeted_amount,status,asset_id,asset_type,fiscal_year,start_date,inactive,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude,holc_id,holc_grade
900562967,PUBLIC SAFETY CAMERAS,SECURITY CAMERA INTEGRATION AND SUPPORT SERVICES,Public Safety,450000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1561574666,PUBLIC SAFETY CAMERAS,SECURITY CAMERA INTEGRATION AND SUPPORT SERVICES,Public Safety,1100000,Planned,,Non-Asset,2019,3/20/19,,,,,,,,,,,,,
1912802753,PUBLIC SAFETY CAMERAS,Replacement of Cameras,Public Safety,2250000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
1314671220,PUBLIC SAFETY TRAINING FACILITY,PUBLIC SAFETY TRAINING FACILITY,Facility Improvement,600000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1689049603,PUBLIC SAFETY TRAINING FACILITY,PUBLIC SAFETY TRAINING FACILITY - DESIGN,Facility Improvement,1500000,In Progress,,Non-Asset,2019,11/5/19,,,,,,,,,,,,,
801202377,PUBLIC SAFETY TRAINING FACILITY,PUBLIC SAFETY TRAINING FACILITY - DESIGN,Facility Improvement,1500000,Planned,,Non-Asset,2019,3/22/19,,Lincoln-Lemington-Belmar,9,12,42003981800,2,12,5,18-Mar,40.47902023,-79.89536802,,
1473608663,RAMP AND PUBLIC SIDEWALK,CRITICAL SIDEWALK GAPS,Engineering and Construction,100000,Planned,,Non-Asset,2019,3/20/19,,,,,,,,,,,,,
1794700793,RAMP AND PUBLIC SIDEWALK,City Sidewalks,Engineering and Construction,50000,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
337260139,RAMP AND PUBLIC SIDEWALK,ADA Curb Ramps and Public Sidewalks,Engineering and Construction,100000,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
1826348566,RAMP AND PUBLIC SIDEWALK,PUBLIC SIDEWALK UPGRADES,Engineering and Construction,200000,Planned,,Non-Asset,2019,3/20/19,,,,,,,,,,,,,
774970860,RAMP AND PUBLIC SIDEWALK,CRITICAL SIDEWALK GAPS,Engineering and Construction,300000,Planned,,Non-Asset,2019,3/20/19,,,,,,,,,,,,,
1257325663,RAMP AND PUBLIC SIDEWALK,CRITICAL SIDEWALK GAPS,Engineering and Construction,200000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1570055457,RAMP AND PUBLIC SIDEWALK,PUBLIC SIDEWALK UPGRADES,Engineering and Construction,200000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1063486976,RAMP AND PUBLIC SIDEWALK,CRITICAL SIDEWALK GAPS,Engineering and Construction,200000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
714473310,RAMP AND PUBLIC SIDEWALK,Pinecastle Avenue sidewalk reconstruction,Engineering and Construction,50000,Completed,Pinecastle Ave,Sidewalk,2017,3/15/17,f,Overbrook,4,32,42003320700,5,32,3,25-Apr,40.38266563,-79.99840383,714473310,C34
1139160330,RAMP AND PUBLIC SIDEWALK,SAINT JOSEPH ST - SIDEWALK UPGRADES,Engineering and Construction,100000,Planned,5876,Pavement,2019,2/5/19,f,Mt. Oliver,3,16,42003561700,3,16,3,8-Apr,40.41332198,-79.97734935,1139160330,C33
9340870,RAMP AND PUBLIC SIDEWALK,ADA Compliant Ramps,Engineering and Construction,150000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
512005925,RAMP AND PUBLIC SIDEWALK,Critical Sidewalk Gaps,Engineering and Construction,250000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
19932800,RAMP AND PUBLIC SIDEWALK,Public Sidewalks,Engineering and Construction,150000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
862962060,RECREATION AND SENIOR CENTERS,Brighton Heights - Roof,Facility Improvement,50000,Planned,B600 - Brighton Heights Senior Center Roof,Roofing System,2017,2/8/17,f,Brighton Heights,1,27,42003270300,1,27,1,14-Jan,40.47926901,-80.03578392,862962060,C2
1339602670,RECREATION AND SENIOR CENTERS,Phillips - HVAC,Facility Improvement,350000,Planned,Phillips Gym and Recreation Center,Facility,2017,2/8/17,f,Carrick,4,29,42003290400,3,29,3,23-Apr,40.3915773,-79.99095255,1339602670,B21
1687347603,REMEDIATION OF CONDEMNED BUILDINGS,DEMOLITION OF CITY-OWNED PROPERTY AND VACANT STRUCTURES,Public Safety,964625,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
771294166,REMEDIATION OF CONDEMNED BUILDINGS,DEMOLITION OF CITY-OWNED PROPERTY AND VACANT STRUCTURES,Public Safety,1360495,Planned,,Non-Asset,2019,3/20/19,,,,,,,,,,,,,
163543987,REMEDIATION OF CONDEMNED BUILDINGS,Demolition of City-owned Property & Vacant Structures and Party Wall Program,Public Safety,1700000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
548061123,REMEDIATION OF CONDEMNED BUILDINGS,DEMOLITION OF CITY-OWNED PROPERTY AND VACANT STRUCTURES,Public Safety,2838200,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
2127071352,REMEDIATION OF CONDEMNED BUILDINGS,DEMOLITION OF CITY-OWNED PROPERTY AND VACANT STRUCTURES,Public Safety,1259200,Planned,,Non-Asset,2019,3/20/19,,,,,,,,,,,,,
655375912,SENIOR COMMUNITY PROGRAM,Senior Community Program,Administration/Sub-Award,750000,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
563061901,SENIOR COMMUNITY PROGRAM,SENIOR COMMUNITY PROGRAM,Administration/Sub-Award,750000,Planned,,Non-Asset,2019,3/20/19,,,,,,,,,,,,,
1875411361,SENIOR COMMUNITY PROGRAM,Senior Community Program,Administration/Sub-Award,750000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
1692354543,SENIOR COMMUNITY PROGRAM,HEALTHY ACTIVE LIVING CENTER PERSONNEL & PROGRAMS,Administration/Sub-Award,750000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1437091658,SIGNAGE AND WAYFINDING,Wayfinding Signage - Construction,Neighborhood and Community Development,105998,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
1714857715,SIGNAGE AND WAYFINDING,Wayfinding Signage - Construction,Neighborhood and Community Development,436102,Planned,,Non-Asset,2017,2/8/17,,,,,,,,,,,,,
1797590590,SLOPE FAILURE REMEDIATION,UPPER GREENLEAF - SLOPE IMPROVEMENTS,Engineering and Construction,750000,Planned,,Non-Asset,2019,3/22/19,,Duquesne Heights,2,19,42003191100,5,19,3,1-Apr,40.44261919,-80.02867486,1797590590,D27
324645709,SLOPE FAILURE REMEDIATION,,Engineering and Construction,1500000,Planned,Brahm St,Retaining Wall,2018,2/12/18,f,Spring Hill-City View,1,24,42003262000,1,24,1,24-Jan,40.46491451,-79.99852714,324645709,C4
1287528703,SLOPE FAILURE REMEDIATION,SLOPE UPGRADES - COWLEY-GOETTMAN PARK,Engineering and Construction,850000,Planned,Cowley Park,Park,2020,9/24/20,,Troy Hill,1,24,42003240600,1,24,1,2-Jan,40.45872388,-79.98893848,1287528703,D2
458321222,SLOPE FAILURE REMEDIATION,,Engineering and Construction,375000,Planned,Henderson St from Sandusky Ct,Retaining Wall,2018,2/14/18,f,Fineview,6,25,42003250900,1,25,1,10-Jan,40.45918436,-80.00643498,458321222,D2
490890861,SLOPE FAILURE REMEDIATION,,Engineering and Construction,375000,Planned,Henderson St from Fountain St,Retaining Wall,2018,2/14/18,f,Fineview,6,25,42003250900,1,25,1,10-Jan,40.45910357,-80.00499961,490890861,D2
976733348,SLOPE FAILURE REMEDIATION,Brahm Street Wall,Engineering and Construction,400000,Completed,Brahm St,Retaining Wall,2017,2/8/17,f,Spring Hill-City View,1,24,42003262000,1,24,1,24-Jan,40.46491451,-79.99852714,976733348,C4
1358827067,SLOPE FAILURE REMEDIATION,Baldauf Street Wall,Engineering and Construction,150000,Completed,Baldauf St,Retaining Wall,2017,2/8/17,f,South Side Slopes,3,17,42003170600,3,17,3,3-Apr,40.42303306,-79.98001595,1358827067,D26
1120100712,SLOPE FAILURE REMEDIATION,FALLOWFIELD AVE - SLOPE IMPROVEMENTS,Engineering and Construction,1000000,Planned,,Non-Asset,2019,3/22/19,,Beechview,4,19,42003191600,5,19,6,28-Apr,40.41116896,-80.02376746,1120100712,C36
1216747005,SLOPE FAILURE REMEDIATION,RAPID RESPONSE UPGRADES,Engineering and Construction,500000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
955285597,SLOPE FAILURE REMEDIATION,FALLOWFIELD AVE - SLOPE IMPROVEMENTS,Engineering and Construction,750000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
235052765,SLOPE FAILURE REMEDIATION,UPPER WILLIAM ST - SLOPE IMPROVEMENTS,Engineering and Construction,200000,Planned,William St 1,Retaining Wall,2019,2/6/19,f,Mount Washington,2,19,42003191400,5,19,3,5-Apr,40.42742648,-80.00483227,235052765,C33
1500353737,SLOPE FAILURE REMEDIATION,PARKWOOD ST - SLOPE IMPROVEMENTS,Engineering and Construction,250000,Planned,Parkwood Rd,Retaining Wall,2019,2/6/19,f,Arlington,3,16,42003561600,3,16,3,8-Apr,40.41420353,-79.98042191,1500353737,C33
1493569808,SLOPE FAILURE REMEDIATION,NEWTON ST - SLOPE IMPROVEMENTS,Engineering and Construction,1000000,Planned,Arlington Ave from PJ McArdle Rdwy to Newton St,Retaining Wall,2019,2/6/19,f,South Side Slopes,3,18,42003170600,3,18,3,5-Apr,40.42775881,-79.99557789,,
2010806451,SLOPE FAILURE REMEDIATION,LOWER WILLIAM ST - SLOPE IMPROVEMENTS,Engineering and Construction,500000,Planned,Arlington Ave from William St,Retaining Wall,2019,2/6/19,f,Allentown,3,18,42003180300,5,18,3,5-Apr,40.42810632,-79.99685129,2010806451,C33
666812560,SLOPE FAILURE REMEDIATION,LANDER ST - SLOPE IMPROVEMENTS,Engineering and Construction,850000,Planned,Mardo Way,Retaining Wall,2019,2/6/19,f,Elliott,2,20,42003562600,5,20,6,17-Jan,40.44344875,-80.03429015,666812560,D27
267170034,SLOPE FAILURE REMEDIATION,HENDERSON ST - WALL IMPROVEMENTS,Engineering and Construction,750000,Planned,Henderson St from Fountain St,Retaining Wall,2019,2/6/19,f,Fineview,6,25,42003250900,1,25,1,10-Jan,40.45910357,-80.00499961,267170034,D2
251539663,SLOPE FAILURE REMEDIATION,BRAHM STREET WALL - SLOPE IMPROVEMENTS,Engineering and Construction,1500000,Planned,Brahm St,Retaining Wall,2019,2/6/19,f,Spring Hill-City View,1,24,42003262000,1,24,1,24-Jan,40.46491451,-79.99852714,251539663,C4
1089265850,SMALL BUSINESS DEVELOPMENT,PITTSBURGH ENTREPRENEUR SUPPORT,Neighborhood and Community Development,300000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1139499826,SMALL BUSINESS DEVELOPMENT,EQUITABLE EMPOWERMENT PROGRAM,Neighborhood and Community Development,240000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
421416203,SMALLMAN STREET RECONSTRUCTION,Smallman Street Reconstruction,Engineering and Construction,11900000,Planned,,Non-Asset,2018,2/12/18,,,,,,,,,,,,,
284574447,SMALLMAN STREET RECONSTRUCTION,SMALLMAN STREET -  RECONSTRUCTION,Engineering and Construction,1000000,Planned,5012,Pavement,2019,2/5/19,f,Strip District,7,2,42003020300,6,2,2,3-Feb,40.45116652,-79.98551249,284574447,D6
1819629922,SMALLMAN STREET RECONSTRUCTION,SMALLMAN STREET -  RECONSTRUCTION,Engineering and Construction,1730000,Planned,5012,Pavement,2019,2/5/19,f,Strip District,7,2,42003020300,6,2,2,3-Feb,40.45116652,-79.98551249,1819629922,D6
798714177,SMITHFIELD STREET (TIP),SMITHFIELD ST - PRELIMINARY ENGINEERING,Engineering and Construction,90000,Planned,15575,Pavement,2019,2/5/19,f,Central Business District,6,2,42003020100,6,2,2,4-Jan,40.43974922,-79.99887011,,
2142286454,SMITHFIELD STREET (TIP),Smithfield Street - Forbes Avenue to 6th Avenue,Engineering and Construction,600000,Planned,,Non-Asset,2017,3/2/17,f,Central Business District,6,2,42003020100,6,2,2,3-Jan,40.4414478,-79.9977497,,
520868950,SMITHFIELD STREET (TIP),Smithfield Street - Forbes Avenue to 6th Avenue,Engineering and Construction,150000,Planned,,Non-Asset,2017,3/2/17,f,Central Business District,6,2,42003020100,6,2,2,3-Jan,40.44144372,-79.99774433,,
585086223,SMITHFIELD STREET (TIP),SMITHFIELD ST - PRELIMINARY ENGINEERING,Engineering and Construction,360000,Planned,15575,Pavement,2019,2/5/19,f,Central Business District,6,2,42003020100,6,2,2,4-Jan,40.43974922,-79.99887011,,
234819511,SOUTH NEGLEY AVENUE BRIDGE (TIP),SOUTH NEGLEY AVENUE BRIDGE - FINAL DESIGN,Engineering and Construction,475000,Planned,South Negley Avenue Bridge,Bridge,2020,9/24/20,,Shadyside,8,7,42003070900,2,7,4,11-Mar,40.45621516,-79.93344062,234819511,C13
1538595104,SOUTH NEGLEY AVENUE BRIDGE (TIP),SOUTH NEGLEY AVENUE BRIDGE - FINAL DESIGN,Engineering and Construction,25000,Planned,South Negley Avenue Bridge,Bridge,2020,9/24/20,,Shadyside,8,7,42003070900,2,7,4,11-Mar,40.45621516,-79.93344062,1538595104,C13
250880662,SOUTH NEGLEY AVENUE BRIDGE (TIP),SOUTH NEGLEY AVENUE BRIDGE - RIGHT OF WAY CLEARANCE,Engineering and Construction,47500,Planned,South Negley Avenue Bridge,Bridge,2020,9/24/20,,Shadyside,8,7,42003070900,2,7,4,11-Mar,40.45621516,-79.93344062,250880662,C13
640912147,SOUTH NEGLEY AVENUE BRIDGE (TIP),SOUTH NEGLEY AVENUE BRIDGE - RIGHT OF WAY CLEARANCE,Engineering and Construction,2500,Planned,South Negley Avenue Bridge,Bridge,2020,9/24/20,,Shadyside,8,7,42003070900,2,7,4,11-Mar,40.45621516,-79.93344062,640912147,C13
1521306191,SOUTH SIDE SIGNALS (TIP),SOUTH SIDE SIGNALS - FINAL DESIGN,Engineering and Construction,100000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
284575517,SOUTH SIDE SIGNALS (TIP),SOUTH SIDE SIGNALS - FINAL DESIGN,Engineering and Construction,400000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
1536158626,SPLASH ZONES,WEST END SPRAY PARK - DESIGN,Facility Improvement,100000,Planned,,Non-Asset,2020,9/24/20,,,,,,,,,,,,,
571300353,SPORT FACILITY IMPROVEMENTS,Court Activation Button - Magee Playground,Facility Improvement,5200,Completed,Magee Park,Park,2018,2/8/18,f,Greenfield,5,15,42003151700,3,15,4,15-Feb,40.42512967,-79.93741715,571300353,C21
1521522321,SPORT FACILITY IMPROVEMENTS,Court Activation Button - Fairywood Park,Facility Improvement,5200,In Progress,Fairywood Park,Park,2019,3/26/19,f,Fairywood,2,28,42003563000,5,28,6,16-Jan,40.4490282,-80.0804939,1521522321,B24
963264725,SPORT FACILITY IMPROVEMENTS,Court Activation Button - Herschel Park,Facility Improvement,10400,Completed,Herschel Park,Park,2018,9/26/18,f,Elliott,2,20,42003562600,5,20,6,17-Jan,40.43951071,-80.04470853,963264725,C38
1616174703,SPORT FACILITY IMPROVEMENTS,Court Activation Button - Lewis Playground,Facility Improvement,5200,Completed,Lewis Park,Park,2019,3/26/19,f,Hazelwood,5,15,42003562900,3,15,4,13-Feb,40.41289511,-79.94479641,1616174703,D12
838094499,SPORT FACILITY IMPROVEMENTS,Court Activation Button - Allegheny Commons Park Arch Street,Facility Improvement,15600,Planned,Allegheny Commons,Park,2017,3/1/17,f,Allegheny Center,1,22,42003562700,1,22,1,6-Jan,40.45289075,-80.0077312,838094499,D2
1617882293,SPORT FACILITY IMPROVEMENTS,Ballfield Renovations - Chartiers Park,Facility Improvement,35000,In Progress,Chartiers,Playing Field,2018,9/26/18,f,Windgap,2,28,42003563000,5,28,6,16-Jan,40.45702093,-80.07406404,1617882293,B24
147153892,SPORT FACILITY IMPROVEMENTS,Ballfield Renovations - Fineview Park,Facility Improvement,35000,In Progress,Fineview,Playing Field,2018,9/26/18,f,Fineview,6,25,42003250900,1,25,1,10-Jan,40.45993333,-80.004219,147153892,C4
631011957,SPORT FACILITY IMPROVEMENTS,Court Repair with ARMORÂ® Crack and Color Coating - Allegheny Commons Park Arch Street,Facility Improvement,91687.5,Completed,Allegheny Commons Basketball Court 1,Court,2017,3/1/17,f,Allegheny Center,1,22,42003562700,1,22,1,7-Jan,40.45443824,-80.00809714,631011957,D2
243194608,SPORT FACILITY IMPROVEMENTS,Court Repair with ARMORÂ® Crack and Color Coating - Ormsby Park,Facility Improvement,41250,In Progress,Ormsby Park Basketball Court 1,Court,2019,3/26/19,f,South Side Flats,3,16,42003160900,3,16,3,24-Apr,40.42948518,-79.97385168,243194608,D26
609954304,SPORT FACILITY IMPROVEMENTS,Court Activation Button - Arsenal Park,Facility Improvement,5200,In Progress,Arsenal Park,Park,2019,3/26/19,f,Lower Lawrenceville,7,6,42003060300,2,6,2,3-Mar,40.46669644,-79.96123164,609954304,C13
1917378136,SPORT FACILITY IMPROVEMENTS,Court Repair with ARMORÂ® Crack and Color Coating - Granville Park,Facility Improvement,23156.25,In Progress,Granville Park Basketball Court 1,Court,2018,9/26/18,f,Crawford-Roberts,6,3,42003030500,3,3,2,1-Feb,40.44427044,-79.98288408,1917378136,D10
386400459,SPORT FACILITY IMPROVEMENTS,Court Activation Button - McBride Park,Facility Improvement,5200,Planned,McBride Park,Park,2017,3/1/17,f,Lincoln Place,5,31,42003310200,3,31,4,20-Apr,40.37029791,-79.9055061,,
535303304,SPORT FACILITY IMPROVEMENTS,Court Activation Button - Manchester Playground,Facility Improvement,5200,Planned,Manchester Park,Park,2017,3/1/17,f,Manchester,6,21,42003210700,1,21,1,8-Jan,40.45873439,-80.02525378,535303304,D1
1380308814,SPORT FACILITY IMPROVEMENTS,Court Activation Button - Arlington Park,Facility Improvement,5200,In Progress,Arlington Park,Park,2019,3/26/19,f,South Side Slopes,3,16,42003160800,3,16,3,22-Apr,40.41825904,-79.97505031,1380308814,C33
652658627,SPORT FACILITY IMPROVEMENTS,Court Activation Button - Allegheny Commons West Park Tennis,Facility Improvement,5200,Completed,Allegheny Commons,Park,2019,3/26/19,f,Allegheny Center,1,22,42003562700,1,22,1,6-Jan,40.45291279,-80.0077312,652658627,D2
1566874763,SPORT FACILITY IMPROVEMENTS,Court Activation Button - Enright Park,Facility Improvement,5200,In Progress,Enright Park,Park,2019,3/26/19,f,East Liberty,9,8,42003111500,2,8,5,23-Mar,40.46184953,-79.92981685,1566874763,D8
1230345016,SPORT FACILITY IMPROVEMENTS,Court Repair with ARMORÂ® Crack and Color Coating - Robert E Williams Park,Facility Improvement,10968.75,In Progress,Robert E. Williams Park Basketball Court 1 Herron,Court,2018,9/26/18,f,Upper Hill,6,5,42003050600,3,5,2,22-Feb,40.45475634,-79.95967297,1230345016,C14
1497890897,SPORT FACILITY IMPROVEMENTS,Court Activation Button - Marmaduke,Facility Improvement,5200,Completed,Marmaduke Park,Park,2018,9/26/18,f,Brighton Heights,1,27,42003270100,1,27,1,14-Jan,40.48473525,-80.04291328,1497890897,B3
140033125,SPORT FACILITY IMPROVEMENTS,Court Renovation with Color Coat - Frazier Park,Facility Improvement,26125,In Progress,Frazier Park Basketball Court 1,Court,2019,3/26/19,f,South Oakland,3,4,42003040900,3,4,4,11-Feb,40.42904966,-79.95421776,140033125,D12
1298882467,SPORT FACILITY IMPROVEMENTS,Court Activation Button - Joe Natoli Playground,Facility Improvement,5200,Canceled,Joe Natoli Park,Park,2018,9/26/18,f,Morningside,7,10,42003101400,2,10,5,7-Mar,40.48381727,-79.92569947,1298882467,B9
1442015202,SPORT FACILITY IMPROVEMENTS,Ballfield Renovations - Spring Hill Park,Facility Improvement,35000,Completed,Spring Hill,Playing Field,2017,2/8/17,f,Spring Hill-City View,1,26,42003262000,1,26,1,11-Jan,40.47037226,-79.99226563,1442015202,C4
1833192417,SPORT FACILITY IMPROVEMENTS,ADA Bleachers for Dek Hockey - Marmaduke,Facility Improvement,39000,Completed,Marmaduke Park Dek Hockey Court,Court,2017,3/1/17,f,Brighton Heights,1,27,42003270100,1,27,1,14-Jan,40.48449347,-80.04304878,1833192417,B3
132071348,SPORT FACILITY IMPROVEMENTS,Court Activation Button - Paulson Playground,Facility Improvement,5200,Planned,Paulson Park,Park,2017,3/2/17,f,Lincoln-Lemington-Belmar,9,12,42003120300,2,12,5,15-Mar,40.46853814,-79.90022215,132071348,C17
658990937,SPORT FACILITY IMPROVEMENTS,Court Activation Button - Kennard Park,Facility Improvement,5200,In Progress,Kennard Park,Park,2018,9/26/18,f,Terrace Village,6,5,42003051000,3,5,2,10-Feb,40.44269662,-79.97360502,658990937,D10
442224800,SPORT FACILITY IMPROVEMENTS,Court Activation Button - Gardner,Facility Improvement,5200,Canceled,Gardner,Playing Field,2017,2/8/17,f,Troy Hill,1,24,42003240600,1,24,1,2-Jan,40.4616534,-79.98602484,442224800,C4
221645687,SPORT FACILITY IMPROVEMENTS,Court Activation Button - East Hills,Facility Improvement,5200,In Progress,East Hills Park,Park,2018,9/26/18,f,East Hills,9,13,42003130600,2,13,5,19-Mar,40.45342025,-79.8705027,,
462068230,SPORT FACILITY IMPROVEMENTS,Ballfield Renovations - Volunteer's Field,Facility Improvement,65000,In Progress,Volunteers Field 4,Playing Field,2019,3/26/19,f,Carrick,4,29,42003290100,3,29,3,23-Apr,40.39737231,-79.99446412,462068230,B21
248108512,SPORT FACILITY IMPROVEMENTS,Ballfield Renovations - Magee Playground,Facility Improvement,85000,Canceled,Magee Field 1,Playing Field,2017,2/8/17,f,Greenfield,5,15,42003151700,3,15,4,15-Feb,40.4257722,-79.9376695,248108512,C21
55267138,SPORT FACILITY IMPROVEMENTS,Ballfield Renovations - Frazier Park,Facility Improvement,35000,In Progress,Dan Marino,Playing Field,2018,9/26/18,f,South Oakland,3,4,42003040900,3,4,4,11-Feb,40.4292221,-79.95463089,55267138,D12
1081059875,SPORT FACILITY IMPROVEMENTS,Phase II Schenely Park Oval Turf Package,Facility Improvement,240000,Completed,Oval,Playing Field,2017,2/8/17,f,Squirrel Hill South,5,14,42003980500,3,14,4,8-Feb,40.43250117,-79.9434023,,
1748771286,SPORT FACILITY IMPROVEMENTS,Ballfield Renovations - Mellon Park,Facility Improvement,35000,In Progress,Mellon Field 2,Playing Field,2018,9/26/18,f,Shadyside,8,7,42003070800,2,7,4,13-Mar,40.45522374,-79.91532243,1748771286,B12
111785401,SPORT FACILITY IMPROVEMENTS,Court Repair with ARMORÂ® Crack and Color Coating - Stratmore Park,Facility Improvement,55312.5,Canceled,Stratmore Park Basketball Court 1,Court,2017,3/2/17,f,Crafton Heights,2,28,42003281500,5,28,6,18-Jan,40.43964836,-80.05618254,111785401,B24
1836552447,SPORT FACILITY IMPROVEMENTS,Court Activation Button - Spring Hill Park,Facility Improvement,5200,Planned,Spring Hill Park,Park,2017,3/2/17,f,Spring Hill-City View,1,26,42003262000,1,26,1,11-Jan,40.47039471,-79.99243193,1836552447,C4
141982731,SPORT FACILITY IMPROVEMENTS,Court Repair with ARMORÂ® Crack and Color Coating - Kennard Park,Facility Improvement,77062.5,In Progress,Kennard Park Basketball Court 4,Court,2018,9/26/18,f,Terrace Village,6,5,42003051000,3,5,2,10-Feb,40.44361991,-79.97295968,141982731,D10
1446706248,SPORT FACILITY IMPROVEMENTS,Court Renovation with Color Coat - Spring Hill Park,Facility Improvement,121000,Planned,Spring Hill Park Hockey Court 1,Court,2017,3/2/17,f,Spring Hill-City View,1,26,42003262000,1,26,1,11-Jan,40.47025695,-79.9931282,1446706248,C4
850575494,SPORT FACILITY IMPROVEMENTS,,Facility Improvement,50000,Planned,Alton Concession Stand,Facility,2017,3/2/17,f,Beechview,4,19,42003191600,5,19,6,28-Apr,40.41437232,-80.02177553,,
243930016,SPORT FACILITY IMPROVEMENTS,Court Repair with ARMORÂ® Crack and Color Coating - Winters Park,Facility Improvement,26250,In Progress,Winters Park Basketball Court 1,Court,2018,9/26/18,f,South Side Slopes,3,17,42003170600,3,17,3,3-Apr,40.42295968,-79.98143495,243930016,D26
1549788813,SPORT FACILITY IMPROVEMENTS,Court Repair with ARMORÂ® Crack and Color Coating - Vincennes Park,Facility Improvement,19125,In Progress,Vincennes Park Basketball Court 1,Court,2018,9/26/18,f,Middle Hill,6,5,42003050100,3,5,2,5-Feb,40.45120439,-79.96770468,1549788813,D10
670505821,SPORT FACILITY IMPROVEMENTS,Ballfield Renovations - McGonigle Park,Facility Improvement,35000,Completed,McGonigle,Playing Field,2017,2/8/17,f,Sheraden,2,20,42003562500,5,20,6,16-Jan,40.46002342,-80.06573203,670505821,C38
1693386840,SPORT FACILITY IMPROVEMENTS,Ballfield Renovations - Paul J. Sciullo II Memorial Park,Facility Improvement,35000,Completed,Officer Paul J. Sciullo II Memorial Field,Playing Field,2017,2/8/17,f,Lower Lawrenceville,7,8,42003060300,2,8,2,1-Mar,40.46235444,-79.95471143,1693386840,C13
435407467,SPORT FACILITY IMPROVEMENTS,Court Repair with ARMORÂ® Crack and Color Coating - Jefferson Park,Facility Improvement,19687.5,In Progress,Jefferson Park Basketball Court 1,Court,2018,9/26/18,f,Central Northside,6,25,42003250300,1,25,1,21-Jan,40.45896625,-80.01454525,435407467,D2
938797441,SPORT FACILITY IMPROVEMENTS,Court Repair with ARMORÂ® Crack and Color Coating - Jefferson Park,Facility Improvement,19687.5,In Progress,Jefferson Park Basketball Court 2,Court,2018,9/26/18,f,Central Northside,6,25,42003250300,1,25,1,21-Jan,40.45899744,-80.0143726,938797441,D2
2128765013,SPORT FACILITY IMPROVEMENTS,Court Repair with ARMORÂ® Crack and Color Coating - McKinley Park,Facility Improvement,22687.5,In Progress,McKinley Park Tennis Court 3,Court,2018,9/26/18,f,Beltzhoover,4,18,42003562400,5,18,3,7-Apr,40.41227564,-80.00119159,,
1817614256,SPORT FACILITY IMPROVEMENTS,Ballfield Renovations - Moore Park,Facility Improvement,70000,In Progress,Moore Field 2,Playing Field,2018,9/26/18,f,Brookline,4,19,42003191700,5,19,6,26-Apr,40.40496488,-80.01395494,,
806581670,SPORT FACILITY IMPROVEMENTS,Court Repair with ARMORÂ® Crack and Color Coating - McKinley Park,Facility Improvement,22687.5,In Progress,McKinley Park Tennis Court 4,Court,2018,9/26/18,f,Beltzhoover,4,18,42003562400,5,18,3,7-Apr,40.4122481,-80.00098522,,
108565470,SPORT FACILITY IMPROVEMENTS,Court Repair with ARMORÂ® Crack and Color Coating - Phillips Park,Facility Improvement,21750,In Progress,Phillips Park Tennis Court 1,Court,2018,9/26/18,f,Carrick,4,29,42003290400,3,29,3,23-Apr,40.38844551,-79.98980977,108565470,B21
17162819,SPORT FACILITY IMPROVEMENTS,Court Repair with ARMORÂ® Crack and Color Coating - Phillips Park,Facility Improvement,21750,In Progress,Phillips Park Basketball Court 1,Court,2018,9/26/18,f,Carrick,4,29,42003290400,3,29,3,23-Apr,40.38835971,-79.98996668,17162819,B21
1455673214,SPORT FACILITY IMPROVEMENTS,Court Renovation with Color Coat - Arsenal Park,Facility Improvement,28500,Planned,Arsenal Basketball Court 1,Court,2017,3/7/17,f,Lower Lawrenceville,7,6,42003060300,2,6,2,3-Mar,40.46692814,-79.96225164,1455673214,C13
